# Radix Sort 
# Elements (million)    Accelerate      Accelerate (+sharing)   Accelerate (+fusion)    CUDA    Vector
0.2     30.9323762376238        30.8629702970297        24.3421782178218        1.82896         773.4085
0.4     59.1837623762376        59.0442574257426        46.419900990099         2.20111         1571.949
0.6     85.9467326732673        85.7489108910891        67.0452475247525        2.60336         2384.086
0.8     115.093861386139        114.819702970297        90.0289108910891        3.00130
1       141.825148514852        141.479405940594        110.70702970297         3.42487
1.2     170.644752475248        170.227227722772        133.261782178218        4.07399
1.4     197.953069306931        197.474257425743        154.506237623762        4.58415
1.6     227.172673267327        226.622673267327        177.722079207921        5.17171
1.8     254.62603960396         254.026138613861        199.11198019802         5.48786
2       283.306831683168        282.628712871287        221.516831683168        6.04817
