# Ray tracer
# Kernel benchmarks on Tesla T10
#
# Edge size, Accelerate (+sharing), Accelerate (+sharing+fusion), Repa
256             17.1393287128713        12.9764356435644        9.534766
512             64.0767495049505        46.9846534653465        36.09197
768             137.322801980198        100.059405940594        77.55671
1024            237.717762376238        164.378217821782        128.2851
1536            505.027287128713        355.237623762376        295.5286
2048            851.561118811881        587.675247524752        503.2801
3072            1827.96178217822        1265.21782178218        1205.112
4096            3173.06069306931        2173.76237623762        2027.761
